Ftherm_star	Ftherm_planet	Frefl_planet	
127438648.136523187160	00000.000457215667	00000.001404296094	49473888.673811458051	00000.081712465322	00000.000545172046	23996845.252122927457	00000.536628439509	00000.000264430583	
127438648.136523187160	00196.683239740204	00000.012104608267	49473888.673811458051	00421.561028514541	00000.004699218413	23996845.252122927457	00398.974163770015	00000.002279311776	
127438648.136523187160	01498.923665510564	00005.955761806497	49473888.673811458051	04148.023873757001	00002.312129804349	23996845.252122927457	04351.287404381957	00001.121476855874	
127438648.136523187160	00000.055248187654	00000.007600495929	49473888.673811458051	00001.444851914078	00000.002950644054	23996845.252122927457	00003.967921564789	00000.001431182199	
127438648.136523187160	00237.025300075924	00000.066089974444	49473888.673811458051	01419.432250563203	00000.025657271840	23996845.252122927457	02050.840469066209	00000.012444818841	
127438648.136523187160	00005.231395106843	00000.000162627611	49473888.673811458051	00018.320412265037	00000.000063134853	23996845.252122927457	00021.158965008541	00000.000030622968	
127438648.136523187160	00000.000628261818	00000.003168360529	49473888.673811458051	00000.099457424245	00000.001230012390	23996845.252122927457	00000.617789444756	00000.000596605962	
127438648.136523187160	00000.000147719283	00000.004152026691	49473888.673811458051	00000.081699665643	00000.001611888617	23996845.252122927457	00000.903605446881	00000.000781831442	
127438648.136523187160	00001.978679251583	00000.031279853567	49473888.673811458051	00014.346460512091	00000.012143380487	23996845.252122927457	00022.483508788531	00000.005890032706	
2536689.672481324989	00369.687910099040	00000.926559325354	1060575.340369254816	00535.516645637679	00000.387389116816	530410.871068402193	00434.121371241409	00000.193739559154	
2536689.672481324989	00000.000000060353	00000.001293145751	1060575.340369254816	00000.000824973384	00000.000540656790	530410.871068402193	00000.040556779111	00000.000270391200	
2536689.672481324989	00000.000000000229	00000.003006328578	1060575.340369254816	00000.000063248220	00000.001256928662	530410.871068402193	00000.012483641028	00000.000628610341	
2536689.672481324989	00000.000685300961	00000.003166538391	1060575.340369254816	00000.110427238029	00000.001323911461	530410.871068402193	00000.691531821583	00000.000662109522	
2536689.672481324989	00000.000000269927	00000.000397651154	1060575.340369254816	00000.003607347175	00000.000166255657	530410.871068402193	00000.175488850914	00000.000083147142	
2536689.672481324989	00000.000000096557	00000.000282834057	1060575.340369254816	00000.000761830478	00000.000118251290	530410.871068402193	00000.028997419178	00000.000059139382	
2536689.672481324989	00000.000000910388	00000.000790425137	1060575.340369254816	00000.003575747400	00000.000330472197	530410.871068402193	00000.098350142859	00000.000165274488	
2536689.672481324989	00006.361352896370	00000.055645198408	1060575.340369254816	00029.116098744774	00000.023264936930	530410.871068402193	00037.573315476567	00000.011635171018	
2536689.672481324989	00000.000001051306	00000.005471547949	1060575.340369254816	00000.007014934745	00000.002287622681	530410.871068402193	00000.246960346487	00000.001144077080	
2536689.672481324989	00000.000000024817	00000.007031921733	1060575.340369254816	00000.001347127095	00000.002940005972	530410.871068402193	00000.125670075300	00000.001470344509	
2536689.672481324989	00000.033972406102	00000.050836457828	1060575.340369254816	00001.587912485918	00000.021254430192	530410.871068402193	00005.658870959432	00000.010629684100	
2536689.672481324989	00000.000000027237	00000.000496838926	1060575.340369254816	00000.000840840228	00000.000207725493	530410.871068402193	00000.060373119922	00000.000103886877	
2536689.672481324989	00000.000001211210	00000.000423189686	1060575.340369254816	00000.009148353898	00000.000176933170	530410.871068402193	00000.341206536852	00000.000088487138	
2536689.672481324989	00000.000226972541	00000.008329864392	1060575.340369254816	00000.301457461418	00000.003482668321	530410.871068402193	00005.006331692247	00000.001741738722	
2536689.672481324989	00000.000012321742	00000.004897066111	1060575.340369254816	00000.025457814149	00000.002047435133	530410.871068402193	00000.519221260610	00000.001023955405	
2536689.672481324989	00000.000000023106	00000.000258060307	1060575.340369254816	00000.000249803590	00000.000107893528	530410.871068402193	00000.011010351400	00000.000053959297	
2536689.672481324989	00000.000000000064	00000.000144933130	1060575.340369254816	00000.000009535831	00000.000060595707	530410.871068402193	00000.001419720137	00000.000030304892	
2536689.672481324989	00000.000000007119	00000.002987139414	1060575.340369254816	00000.000800958013	00000.001248905782	530410.871068402193	00000.104651858001	00000.000624597969	
2536689.672481324989	00000.000198215303	00000.001874332160	1060575.340369254816	00000.105945656194	00000.000783647480	530410.871068402193	00001.153377529830	00000.000391914772	
2536689.672481324989	02589.535808155188	00034.727819482538	1060575.340369254816	03093.496742672167	00014.519501288444	530410.871068402193	02326.571342211732	00007.261437290444	
2536689.672481324989	00000.000000000510	00000.000047655078	1060575.340369254816	00000.000025160625	00000.000019924314	530410.871068402193	00000.002245352771	00000.000009964471	
2536689.672481324989	00064.523254476940	00000.648749863611	1060575.340369254816	00088.606478736526	00000.271238581084	530410.871068402193	00070.347840275747	00000.135650798754	
2536689.672481324989	00000.000000001805	00000.000332588186	1060575.340369254816	00000.000147508405	00000.000139053205	530410.871068402193	00000.016630646288	00000.000069542755	
2536689.672481324989	00000.000000157890	00000.000628408169	1060575.340369254816	00000.000646587457	00000.000262733836	530410.871068402193	00000.018133441349	00000.000131397438	
2536689.672481324989	00000.003819265535	00000.004340486778	1060575.340369254816	00000.654854759836	00000.001814732520	530410.871068402193	00004.219510971330	00000.000907577067	
2536689.672481324989	00000.000000000003	00000.002579220635	1060575.340369254816	00000.000006138401	00000.001078357291	530410.871068402193	00000.003221400604	00000.000539303912	
537690.987023224006	00000.001111350682	00000.000339397143	228413.261705603159	00000.090109969129	00000.000144177251	114977.206081925076	00000.412227595262	00000.000072575022	
537690.987023224006	00000.000000000065	00000.000173929310	228413.261705603159	00000.000008506892	00000.000073885860	114977.206081925076	00000.001192212944	00000.000037192191	
537690.987023224006	00000.000000000001	00000.004233038764	228413.261705603159	00000.000005696991	00000.001798211639	114977.206081925076	00000.004448144283	00000.000905172268	
537690.987023224006	00000.000000000000	00000.003803930308	228413.261705603159	00000.000002377415	00000.001615924667	114977.206081925076	00000.001704513370	00000.000813413819	
537690.987023224006	00000.000006157304	00000.018588599170	228413.261705603159	00000.018213793288	00000.007896510578	114977.206081925076	00000.439009799546	00000.003974894966	
537690.987023224006	00000.000000000343	00000.000788151719	228413.261705603159	00000.000043805965	00000.000334809973	114977.206081925076	00000.006071603848	00000.000168534502	
537690.987023224006	00000.000000013455	00000.000948404222	228413.261705603159	00000.000281590783	00000.000402885871	114977.206081925076	00000.016877087031	00000.000202802112	
537690.987023224006	00000.000000019338	00000.000046666243	228413.261705603159	00000.000574017696	00000.000019824005	114977.206081925076	00000.040470876609	00000.000009978881	
537690.987023224006	00000.001244960478	00000.003750174064	228413.261705603159	00000.109170651782	00000.001593088801	114977.206081925076	00000.517572045841	00000.000801918847	
537690.987023224006	00000.000000000277	00000.000787529821	228413.261705603159	00000.000071149172	00000.000334545788	114977.206081925076	00000.013588478945	00000.000168401518	
537690.987023224006	00000.004594503108	00000.014497693457	228413.261705603159	00001.465004276314	00000.006158677623	114977.206081925076	00012.560642869454	00000.003100115733	
537690.987023224006	00000.024893487509	00000.070234083315	228413.261705603159	00003.089964493859	00000.029835716871	114977.206081925076	00017.169176867123	00000.015018512243	
537690.987023224006	00000.002622352822	00000.002684625749	228413.261705603159	00000.190196394318	00000.001140439655	114977.206081925076	00000.827072216000	00000.000574067216	
537690.987023224006	00000.000000000000	00000.000112916810	228413.261705603159	00000.000000003815	00000.000047967508	114977.206081925076	00000.000008563217	00000.000024145577	
537690.987023224006	00047.057540487550	00000.468207895752	228413.261705603159	00130.694121613274	00000.198896569230	114977.206081925076	00137.299125873788	00000.100119282298	
537690.987023224006	00000.000000000011	00000.000004045775	228413.261705603159	00000.000003760473	00000.000001718661	114977.206081925076	00000.000825256339	00000.000000865129	
537690.987023224006	00000.000000000000	00000.000013218960	228413.261705603159	00000.000000258615	00000.000005615467	114977.206081925076	00000.000090053768	00000.000002826678	
537690.987023224006	00000.000116879026	00000.004324695577	228413.261705603159	00000.085124564296	00000.001837147816	114977.206081925076	00001.069563291506	00000.000924771712	
537690.987023224006	00000.000011810081	00000.000023719292	228413.261705603159	00000.009512792237	00000.000010076049	114977.206081925076	00000.125240591755	00000.000005072017	
537690.987023224006	00000.000000006216	00000.001562229312	228413.261705603159	00000.000205140736	00000.000663641202	114977.206081925076	00000.015193222210	00000.000334059462	
537690.987023224006	00001.843272371263	00000.170452882378	228413.261705603159	00015.034325889747	00000.072409059796	114977.206081925076	00024.779177814391	00000.036448809181	
537690.987023224006	00000.000000000435	00000.000932912985	228413.261705603159	00000.000036739397	00000.000396305132	114977.206081925076	00000.004206229416	00000.000199489542	
537690.987023224006	00000.000000201931	00000.000000221587	228413.261705603159	00000.001060856267	00000.000000094131	114977.206081925076	00000.033411379399	00000.000000047383	
537690.987023224006	00000.000000000329	00000.000579474670	228413.261705603159	00000.000028429116	00000.000246163136	114977.206081925076	00000.003287783094	00000.000123912024	
537690.987023224006	00000.000009940127	00000.000961490364	228413.261705603159	00000.005650703208	00000.000408444916	114977.206081925076	00000.063297258988	00000.000205600388	
6148269.579062463716	00000.029224643604	00000.001693966294	2532654.160281998571	00000.609207910658	00000.000697794839	1258942.016111071454	00001.512587158397	00000.000346862693	
6148269.579062463716	00000.000001576549	00000.000314392426	2532654.160281998571	00000.004670278578	00000.000129507543	1258942.016111071454	00000.112643946224	00000.000064376135	
6148269.579062463716	00000.000014616774	00000.008837470209	2532654.160281998571	00000.027124213354	00000.003640415470	1258942.016111071454	00000.526246103039	00000.001809592507	
6148269.579062463716	00000.000012455482	00000.000536330658	2532654.160281998571	00000.014926612661	00000.000220930468	1258942.016111071454	00000.236323048003	00000.000109821014	
6148269.579062463716	00000.000002023952	00000.000811186050	2532654.160281998571	00000.010607123498	00000.000334151536	1258942.016111071454	00000.333690130193	00000.000166101403	
6148269.579062463716	00000.000000374965	00000.000883025497	2532654.160281998571	00000.002687270193	00000.000363744330	1258942.016111071454	00000.097805922703	00000.000180811509	
6148269.579062463716	00000.000000074096	00000.000175413596	2532654.160281998571	00000.000818048924	00000.000072258050	1258942.016111071454	00000.036410273312	00000.000035918325	
6148269.579062463716	00000.075200250705	00000.066258922160	2532654.160281998571	00004.414311010633	00000.027294010568	1258942.016111071454	00017.438575067139	00000.013567417625	
6148269.579062463716	00000.012289482109	00000.001761890748	2532654.160281998571	00000.566039145641	00000.000725774932	1258942.016111071454	00002.003859520518	00000.000360771151	
6148269.579062463716	00000.000022919284	00000.001855673049	2532654.160281998571	00000.037821920345	00000.000764406636	1258942.016111071454	00000.694819909458	00000.000379974355	
6148269.579062463716	00000.000000010676	00000.001526823956	2532654.160281998571	00000.000239998662	00000.000628943964	1258942.016111071454	00000.014870654058	00000.000312638020	
6148269.579062463716	00000.000641577040	00000.000994066613	2532654.160281998571	00000.107069288342	00000.000409485451	1258942.016111071454	00000.681377109995	00000.000203548691	
6148269.579062463716	00005.045339588378	00000.036642995412	2532654.160281998571	00012.203193719387	00000.015094334037	1258942.016111071454	00012.123091232578	00000.007503152867	
6148269.579062463716	53847.457998681937	00009.475147626590	2532654.160281998571	38893.237208437451	00003.903093666792	1258942.016111071454	24102.351219977154	00001.940165651908	
6148269.579062463716	00000.000001653743	00000.000327626411	2532654.160281998571	00000.001828753738	00000.000134959013	1258942.016111071454	00000.027892111098	00000.000067085974	
6148269.579062463716	00000.028808353589	00000.003008975598	2532654.160281998571	00000.603343611072	00000.001239486081	1258942.016111071454	00001.501133862348	00000.000616128775	
6148269.579062463716	00049.908855646800	00001.062962323548	2532654.160281998571	00084.173390934421	00000.437865632978	1258942.016111071454	00072.434132739203	00000.217656027188	
6148269.579062463716	00000.000003329534	00000.002233178082	2532654.160281998571	00000.004302936063	00000.000919912129	1258942.016111071454	00000.070557225808	00000.000457273657	
6148269.579062463716	00000.000003747646	00000.000308958973	2532654.160281998571	00000.004068096734	00000.000127269343	1258942.016111071454	00000.061514347365	00000.000063263562	
6148269.579062463716	00000.000005221823	00000.000678003253	2532654.160281998571	00000.010721561962	00000.000279289601	1258942.016111071454	00000.218035437079	00000.000138830409	
6148269.579062463716	00000.001878971156	00000.006733413166	2532654.160281998571	00000.385198624332	00000.002773692118	1258942.016111071454	00002.694419358578	00000.001378758143	
6148269.579062463716	00000.079144345583	00000.006862043039	2532654.160281998571	00001.973679484666	00000.002826678568	1258942.016111071454	00005.306592572995	00000.001405096863	
6148269.579062463716	00003.021368841243	00000.200032108691	2532654.160281998571	00015.491221855333	00000.082399144304	1258942.016111071454	00020.963967924915	00000.040959301307	
6148269.579062463716	00000.002022253332	00000.009244941650	2532654.160281998571	00000.461136889553	00000.003808265013	1258942.016111071454	00003.387531258994	00000.001893027840	
6148269.579062463716	00000.006810035013	00000.001421465200	2532654.160281998571	00000.552340149471	00000.000585543576	1258942.016111071454	00002.527158871742	00000.000291064379	
6148269.579062463716	00048.698742727067	00000.109302292230	2532654.160281998571	00048.572248453134	00000.045024848306	1258942.016111071454	00034.072438631301	00000.022381134460	
718323638.291260480881	00038.410359200754	00000.034856970069	263369195.765365362167	00054.039998875095	00000.012780105908	124702726.441394254565	00043.311554014015	00000.006051254576	
718323638.291260480881	00009.227807880561	00000.002383211892	263369195.765365362167	00014.920302157303	00000.000873790818	124702726.441394254565	00012.627986307112	00000.000413731367	
718323638.291260480881	00022.323533721413	00000.040997498903	263369195.765365362167	00037.943590689338	00000.015031495191	124702726.441394254565	00032.752071490749	00000.007117265280	
718323638.291260480881	11721.612029935608	00033.987246699770	263369195.765365362167	04955.268022639752	00012.461226879420	124702726.441394254565	02489.423950184117	00005.900268488699	
718323638.291260480881	00019.431899629231	00000.043487667550	263369195.765365362167	00054.335825263535	00000.015944501083	124702726.441394254565	00057.239159438326	00000.007549564599	
718323638.291260480881	00058.102528154472	00000.014883643547	263369195.765365362167	00057.991046943142	00000.005457001583	124702726.441394254565	00040.690187697505	00000.002583836631	
718323638.291260480881	00593.018251960689	00000.066850569839	263369195.765365362167	00466.748002301217	00000.024510373704	124702726.441394254565	00298.944044751152	00000.011605421120	
718323638.291260480881	00463.792649022065	00000.068529823169	263369195.765365362167	00482.636018223476	00000.025126062198	124702726.441394254565	00344.137192565287	00000.011896943573	
718323638.291260480881	00565.889208431927	00000.284896037313	263369195.765365362167	00332.768626664865	00000.104455479709	124702726.441394254565	00190.498743780273	00000.049458643307	
718323638.291260480881	00481.055092647332	00000.799667865571	263369195.765365362167	00239.922718033354	00000.293193584908	124702726.441394254565	00128.782733343699	00000.138824281659	
718323638.291260480881	00068.630787711924	00000.014187295513	263369195.765365362167	00071.193972720469	00000.005201689615	124702726.441394254565	00050.702163757658	00000.002462948923	
718323638.291260480881	14241.376385339705	00002.993531888230	263369195.765365362167	18071.620000613591	00001.097561104597	124702726.441394254565	13913.403108289025	00000.519684398859	
718323638.291260480881	21265.039544584997	00060.693601485778	263369195.765365362167	09367.534190639175	00022.252956967193	124702726.441394254565	04785.272601955986	00010.536556475892	
718323638.291260480881	00114.984829507377	00000.010162798709	263369195.765365362167	00084.913819650499	00000.003726131203	124702726.441394254565	00053.071575437166	00000.001764286513	
718323638.291260480881	01135.548145773449	00000.090485626900	263369195.765365362167	00842.684259650081	00000.033176030294	124702726.441394254565	00527.670868188530	00000.015708524371	
718323638.291260480881	00027.772774850480	00000.009313955294	263369195.765365362167	00028.511236741050	00000.003414907689	124702726.441394254565	00020.223430626151	00000.001616925237	
718323638.291260480881	00053.488315336543	00000.024137020969	263369195.765365362167	00065.921634451042	00000.008849698746	124702726.441394254565	00050.181530791501	00000.004190245403	
718323638.291260480881	00359.509260047936	00000.087493935314	263369195.765365362167	00251.716037232898	00000.032079143926	124702726.441394254565	00154.136347921398	00000.015189159453	
718323638.291260480881	00231.692556647393	00000.027927889672	263369195.765365362167	00168.350839880819	00000.010239598769	124702726.441394254565	00104.567610341555	00000.004848349407	
718323638.291260480881	00301.576161337651	00000.200064945091	263369195.765365362167	00523.553828682802	00000.073352651758	124702726.441394254565	00455.708790947768	00000.034731759876	
718323638.291260480881	00533.014719857766	00000.078975559388	263369195.765365362167	00237.407594876259	00000.028955930798	124702726.441394254565	00121.817433617233	00000.013710348724	
718323638.291260480881	00037.022251170657	00000.024022861829	263369195.765365362167	00051.281714203971	00000.008807842959	124702726.441394254565	00040.851723591465	00000.004170427099	
718323638.291260480881	03929.279370807950	00048.039583995063	263369195.765365362167	01604.140818407725	00017.613434846414	124702726.441394254565	00794.462373572467	00008.339788337671	
2591515.257636387367	00000.000000009059	00000.000001320696	1092684.632480290951	00000.000202484772	00000.000000556857	548355.753103630967	00000.012512791867	00000.000000279455	
2591515.257636387367	00000.015382685137	00000.002711461723	1092684.632480290951	00000.452250153482	00000.001143258774	548355.753103630967	00001.308631227913	00000.000573736014	
2591515.257636387367	00000.000001631830	00000.013748000129	1092684.632480290951	00000.007341083057	00000.005796696903	548355.753103630967	00000.215090119866	00000.002909029743	
2591515.257636387367	00000.000002842368	00000.000241523053	1092684.632480290951	00000.002427299130	00000.000101835607	548355.753103630967	00000.032835189901	00000.000051105451	
2591515.257636387367	00000.076434416666	00000.000693363040	1092684.632480290951	00000.857757295086	00000.000292349094	548355.753103630967	00001.622642233474	00000.000146713245	
2591515.257636387367	00000.000000460015	00000.000084436717	1092684.632480290951	00000.001182503692	00000.000035601837	548355.753103630967	00000.026698669319	00000.000017866520	
2591515.257636387367	00764.864571931125	00012.312888433446	1092684.632480290951	00773.143354307486	00005.191597438227	548355.753103630967	00545.142444527795	00002.605365023381	
2591515.257636387367	00000.000000001635	00000.000000012078	1092684.632480290951	00000.000046932697	00000.000000005093	548355.753103630967	00000.003257438224	00000.000000002556	
2591515.257636387367	00012.205860402424	00000.038560829716	1092684.632480290951	00044.291316840346	00000.016258760554	548355.753103630967	00051.907827335934	00000.008159339505	
2591515.257636387367	00000.004127748779	00000.000356561394	1092684.632480290951	00000.161410220293	00000.000150340290	548355.753103630967	00000.530789524732	00000.000075447170	
2591515.257636387367	00000.000541867031	00000.002868143819	1092684.632480290951	00000.087956138718	00000.001209322100	548355.753103630967	00000.552663650983	00000.000606889409	
